model,image,recall,gt_count,pred_count
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00130.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00170.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00200.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00210.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00230.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00250.jpg,1.0,8,9
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00260.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00290.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00350.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00400.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00410.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00460.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00520.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00530.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00540.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00550.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00560.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00610.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00630.jpg,1.0,15,15
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00640.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00650.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_55nbwf0n_00710.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00010.jpg,1.0,1,1
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00030.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00040.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00050.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00060.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00070.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00090.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00120.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00130.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00140.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00150.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00190.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00200.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00290.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00300.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00320.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00330.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00350.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00370.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00380.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00390.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00400.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00410.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00420.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00520.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00530.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00540.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00550.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00570.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00580.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00590.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00650.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00670.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00710.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00720.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00730.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00740.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_5nuUyz7w_00750.jpg,1.0,8,9
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00010.jpg,1.0,1,1
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00030.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00040.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00050.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00060.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00070.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00080.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00110.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00120.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00130.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00140.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00150.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00160.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_8hhEMAvO_00170.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00010.jpg,1.0,1,1
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00020.jpg,1.0,1,1
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00040.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00050.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00090.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00110.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00120.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00200.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00210.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00240.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00250.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00260.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00270.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00290.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00300.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00320.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00400.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00480.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00510.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00530.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00540.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00550.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00560.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00610.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00620.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00710.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00720.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00760.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00770.jpg,1.0,10,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00780.jpg,1.0,10,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00820.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00860.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00870.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00880.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00890.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00910.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00920.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00930.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00960.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_00990.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01060.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01090.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01120.jpg,1.0,14,14
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01140.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01150.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01210.jpg,1.0,15,15
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01240.jpg,1.0,15,15
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01250.jpg,1.0,14,14
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01270.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01380.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01390.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01450.jpg,1.0,14,14
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01500.jpg,1.0,12,15
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01580.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01600.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01610.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01640.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01650.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01680.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01690.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01710.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01720.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01760.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01790.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01820.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01830.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01840.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01860.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01870.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01930.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01940.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01960.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01970.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_01990.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02040.jpg,1.0,12,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02120.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02140.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02170.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02200.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02210.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02220.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02240.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02350.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02370.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02380.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02390.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02410.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02420.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02430.jpg,0.9090909090909091,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02480.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02490.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02510.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02520.jpg,1.0,11,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02530.jpg,1.0,11,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02560.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02580.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02590.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02600.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02620.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02650.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02670.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02700.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02710.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02780.jpg,1.0,10,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02800.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02810.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02820.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02850.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02860.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02890.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02900.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02930.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_02940.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03010.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03020.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03040.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03160.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03170.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03180.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03190.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03200.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03210.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03220.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03230.jpg,1.0,7,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03240.jpg,1.0,7,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03250.jpg,1.0,7,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03310.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03320.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03400.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03420.jpg,1.0,14,14
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03440.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03450.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03460.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03470.jpg,1.0,13,13
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03490.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03550.jpg,1.0,12,12
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03570.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03580.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03590.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03620.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03630.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03670.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03680.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03690.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03720.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03730.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03780.jpg,1.0,10,10
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03810.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_TsYo1AaH_03860.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00010.jpg,1.0,1,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00020.jpg,1.0,1,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00030.jpg,1.0,1,1
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00040.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00050.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00060.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00070.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00080.jpg,1.0,2,2
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00100.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00110.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00120.jpg,1.0,3,3
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00140.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00160.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00180.jpg,1.0,9,11
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00200.jpg,1.0,9,9
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00230.jpg,1.0,12,13
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00250.jpg,1.0,11,11
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00310.jpg,1.0,8,8
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00320.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00330.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00390.jpg,1.0,4,4
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00410.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00420.jpg,1.0,5,5
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00440.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00490.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00500.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00510.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00540.jpg,1.0,7,7
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00550.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00560.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00570.jpg,1.0,6,6
../../runs/detect/train2/weights/best.pt,game_20251129_YrdChFmE_00630.jpg,1.0,12,13
